valid,1

"Full Results Table"

Benchmark,"Base # Ranks","Base Run Time","Base Ratio","Base Selected","Base Status","Peak # Ranks","Peak Run Time","Peak Ratio","Peak Selected","Peak Status",Description
104.milc,16,441.201494,3.547132,1,S,,,,,,"mref(ref) iteration #1"
104.milc,16,434.36195,3.602986,0,S,,,,,,"mref(ref) iteration #2"
107.leslie3d,16,1569.21456,3.326505,1,S,,,,,,"mref(ref) iteration #1"
107.leslie3d,16,1569.104927,3.326737,0,S,,,,,,"mref(ref) iteration #2"
113.GemsFDTD,16,1273.376643,4.953758,0,S,,,,,,"mref(ref) iteration #1"
113.GemsFDTD,16,1273.926949,4.951618,1,S,,,,,,"mref(ref) iteration #2"
115.fds4,16,602.852322,3.236282,0,S,,,,,,"mref(ref) iteration #1"
115.fds4,16,606.746645,3.21551,1,S,,,,,,"mref(ref) iteration #2"
121.pop2,16,972.321011,4.245511,0,S,,,,,,"mref(ref) iteration #1"
121.pop2,16,973.708484,4.239462,1,S,,,,,,"mref(ref) iteration #2"
122.tachyon,16,1427.688568,1.959111,1,S,,,,,,"mref(ref) iteration #1"
122.tachyon,16,1426.440423,1.960825,0,S,,,,,,"mref(ref) iteration #2"
126.lammps,16,1234.235486,2.361786,0,S,,,,,,"mref(ref) iteration #1"
126.lammps,16,1235.454398,2.359456,1,S,,,,,,"mref(ref) iteration #2"
127.wrf2,16,1253.335399,6.220203,1,S,,,,,,"mref(ref) iteration #1"
127.wrf2,16,1252.127803,6.226201,0,S,,,,,,"mref(ref) iteration #2"
128.GAPgeofem,16,555.990358,3.714093,0,S,,,,,,"mref(ref) iteration #1"
128.GAPgeofem,16,556.277122,3.712179,1,S,,,,,,"mref(ref) iteration #2"
129.tera_tf,16,1047.394579,2.642748,1,S,,,,,,"mref(ref) iteration #1"
129.tera_tf,16,1045.489859,2.647563,0,S,,,,,,"mref(ref) iteration #2"
130.socorro,16,864.430149,4.415626,0,S,,,,,,"mref(ref) iteration #1"
130.socorro,16,864.470107,4.415422,1,S,,,,,,"mref(ref) iteration #2"
132.zeusmp2,16,923.694448,3.359336,0,S,,,,,,"mref(ref) iteration #1"
132.zeusmp2,16,924.320313,3.357061,1,S,,,,,,"mref(ref) iteration #2"
137.lu,16,1192.888328,3.081596,1,S,,,,,,"mref(ref) iteration #1"
137.lu,16,1192.830331,3.081746,0,S,,,,,,"mref(ref) iteration #2"

"Selected Results Table"

Benchmark,"Base # Ranks","Base Run Time","Base Ratio","Base Selected","Base Status","Peak # Ranks","Peak Run Time","Peak Ratio","Peak Selected","Peak Status",Description
104.milc,16,441.201494,3.547132,1,S,,,,,NR,"SelectedIteration (base #1)"
107.leslie3d,16,1569.21456,3.326505,1,S,,,,,NR,"SelectedIteration (base #1)"
113.GemsFDTD,16,1273.926949,4.951618,1,S,,,,,NR,"SelectedIteration (base #2)"
115.fds4,16,606.746645,3.21551,1,S,,,,,NR,"SelectedIteration (base #2)"
121.pop2,16,973.708484,4.239462,1,S,,,,,NR,"SelectedIteration (base #2)"
122.tachyon,16,1427.688568,1.959111,1,S,,,,,NR,"SelectedIteration (base #1)"
126.lammps,16,1235.454398,2.359456,1,S,,,,,NR,"SelectedIteration (base #2)"
127.wrf2,16,1253.335399,6.220203,1,S,,,,,NR,"SelectedIteration (base #1)"
128.GAPgeofem,16,556.277122,3.712179,1,S,,,,,NR,"SelectedIteration (base #2)"
129.tera_tf,16,1047.394579,2.642748,1,S,,,,,NR,"SelectedIteration (base #1)"
130.socorro,16,864.470107,4.415422,1,S,,,,,NR,"SelectedIteration (base #2)"
132.zeusmp2,16,924.320313,3.357061,1,S,,,,,NR,"SelectedIteration (base #2)"
137.lu,16,1192.888328,3.081596,1,S,,,,,NR,"SelectedIteration (base #1)"

SPECmpiM_base2007,3.461993,,3.461993
SPECmpiM_peak2007,"Not Run",,,,,,,"Not Run"

"Run number:",001

"System Vendor:","Intel Corporation"
"System Name:","Endeavor (Intel Xeon X5560, 2.80 GHz, DDR3-1333 MHz, SMT off, Turbo off)"
"Date tested:",Jul-2009
"MPI2007 License:",13
"Test sponsor:","Intel Corporation"
"Tested by:","Pavel Shelepugin"
"Hardware avail:",Jun-2009
"Software avail:",Jun-2009


"Node Description: Endeavor Node"

HARDWARE

"Number of nodes",2
"Uses of the node",compute
Vendor,Intel
Model,SR1600UR
"CPU Name","Intel Xeon X5560"
"CPU(s) orderable","1-2 chips"
"Chips enabled",2
"Cores enabled",8
"Cores per chip",4
"Threads per core",1
"CPU Characteristics","Intel Turbo Boost Technology disabled,"
,"6.4 GT/s QPI, Hyper-Threading disabled"
"CPU MHz",2800
"Primary Cache","32 KB I + 32 KB D on chip per core"
"Secondary Cache","256 KB I+D on chip per core"
"L3 Cache","8 MB I+D on chip per chip, 8 MB shared / 4 cores"
"Other Cache",None
Memory,"24 GB (RDIMM 6x4-GB DDR3-1333 MHz)"
"Disk Subsystem","Seagate 400 GB ST3400755SS"
"Other Hardware",None
Adapter,"Mellanox MHQH29-XTC"
"Number of Adapters",1
"Slot Type","PCIe x8 Gen2"
"Data Rate","InfiniBand 4x QDR"
"Ports Used",1
"Interconnect Type",InfiniBand

SOFTWARE

Adapter,"Mellanox MHQH29-XTC"
"Adapter Driver","OFED 1.3.1"
"Adapter Firmware",2.6.000
"Operating System","Red Hat EL 5.2, kernel 2.6.18-128"
"Local File System",Linux/ext2
"Shared File System","Lustre FS"
"System State",Multi-User
"Other Software","PBS Pro 8.0"


"Node Description: LFS"

HARDWARE

"Number of nodes",8
"Uses of the node",fileserver
Vendor,Intel
Model,SR1560SF
"CPU Name","Intel Xeon E5462"
"CPU(s) orderable","1-2 chips"
"Chips enabled",2
"Cores enabled",8
"Cores per chip",4
"Threads per core",1
"CPU Characteristics","1600 MHz FSB"
"CPU MHz",2800
"Primary Cache","32 KB I + 32 KB D on chip per core"
"Secondary Cache","12 MB I+D on chip per chip, 6 MB shared / 2 cores"
"L3 Cache",None
"Other Cache",None
Memory,"16 GB DDR2 16x1-GB 667 MHz"
"Disk Subsystem","Seagate 250 GB"
"Other Hardware","connected to DDN storage (see General Notes)"
Adapter,"Mellanox MHGH28-XTC"
"Number of Adapters",1
"Slot Type","PCIe x8 Gen2"
"Data Rate","InfiniBand 4x DDR"
"Ports Used",1
"Interconnect Type",InfiniBand

SOFTWARE

Adapter,"Mellanox MHGH28-XTC"
"Adapter Driver","OFED 1.3.1"
"Adapter Firmware",2.6.000
"Operating System","Red Hat EL 5.2, kernel 2.6.18-53"
"Local File System",None
"Shared File System","Lustre FS"
"System State",Multi-User
"Other Software",None


"Interconnect Description: IB Switch"

HARDWARE

Vendor,Mellanox
Model,"Mellanox MTS3600Q-1UNC"
"Switch Model","Mellanox MTS3600Q-1UNC"
"Number of Switches",46
"Number of Ports",36
"Data Rate","InfiniBand 4x QDR"
Firmware,7.1.000
Topology,"Fat tree"
"Primary Use","MPI traffic, FS traffic"


"BENCHMARK DETAILS"

"Type of System",Homogeneous
"Total Compute Nodes",2
"Total Chips",4
"Total Cores",16
"Total Threads",16
"Total Memory","48 GB"
"Base Ranks Run",16
"Minimum Peak Ranks",--
"Maximum Peak Ranks",--
"C Compiler","Intel C++ Compiler 11.1 for Linux"
"C++ Compiler","Intel C++ Compiler 11.1 for Linux"
"Fortran Compiler","Intel Fortran Compiler 11.1 for Linux"
"Base Pointers",64-bit
"Peak Pointers",64-bit
"MPI Library","Intel MPI Library 3.2 for Linux"
"Other MPI Info",None
Pre-processors,No
"Other Software",None

"Submit Notes"

"The config file option 'submit' was used."

"General Notes"

" MPI startup command:"
"   mpiexec command was used to start MPI jobs. This command uses"
"   an independent ring of mpd daemons, which is started beforehand via"
"   mpdboot command. mpdboot was launched only once, and the corresponding"
"   ring of daemons was used for every iteration of each SPEC MPI component."
"   So, the startup and tear-down time of the daemons was not included to"
"   the elapsed time and thus was not taken into account during calculation"
"   of the ratio."

" BIOS settings:"
"   Intel Hyper-Threading Technology (SMT): Disabled (default is Enabled)"
"   Intel Turbo Boost Technology (Turbo)  : Disabled (default is Enabled)"

" RAM configuration:"
"   Compute nodes have 1x4-GB RDIMM on each memory channel."

" Network:"
"   Forty six 36-port switches: 18 core switches and 28 leaf switches."
"   Each leaf has one link to each core. Remaining 18 ports on 25 of 28 leafs"
"   are used for compute nodes. On the remaining 3 leafs the ports are used"
"   for FS nodes and other peripherals."

" Job placement:"
"   Each MPI job was assigned to a topologically compact set of nodes, i.e."
"   the minimal needed number of leaf switches was used for each job: 1 switch"
"   for 16/32/64/128 ranks, 2 switches for 256 ranks, 4 switches for 512 ranks."

" Fileserver:"
"   Intel SR1560SF systems connected via IB to DataDirect Networks S2A9900"
"   storage which is: 160 disks, 300GB/disk, 48TB total, 35TB available."

" PBS Pro was used for job submission. It has no impact on performance."
"   Can be found at: http://www.altair.com"

" Lustre File System 1.6.6 was used. Download from:"
"   http://www.sun.com/software/products/lustre"

"Base Compiler Invocation"
104.milc," mpiicc"," mpiicc"
107.leslie3d," mpiifort"," mpiifort"
113.GemsFDTD," mpiifort"," mpiifort"
115.fds4," mpiicc"," mpiifort"," mpiifort"
121.pop2," mpiicc"," mpiifort"," mpiifort"
122.tachyon," mpiicc"," mpiicc"
126.lammps," mpiicpc"," mpiicpc"
127.wrf2," mpiicc"," mpiifort"," mpiifort"
128.GAPgeofem," mpiicc"," mpiifort"," mpiicc"," mpiifort"
129.tera_tf," mpiifort"," mpiifort"
130.socorro," mpiicc"," mpiifort"," mpiifort"
132.zeusmp2," mpiicc"," mpiifort"," mpiifort"
137.lu," mpiifort"," mpiifort"

"Base Portability Flags"
104.milc
107.leslie3d
113.GemsFDTD
115.fds4
121.pop2," -DSPEC_MPI_CASE_FLAG"
122.tachyon
126.lammps," -DMPICH_IGNORE_CXX_SEEK"
