valid,1

"Full Results Table"

Benchmark,"Base # Ranks","Base Run Time","Base Ratio","Base Selected","Base Status","Peak # Ranks","Peak Run Time","Peak Ratio","Peak Selected","Peak Status",Description
121.pop2,96,1592.359657,2.443543,1,S,,,,,,"lref(ref) iteration #1"
121.pop2,96,1587.389637,2.451194,0,S,,,,,,"lref(ref) iteration #2"
122.tachyon,96,1192.106365,1.630727,0,S,,,,,,"lref(ref) iteration #1"
122.tachyon,96,1193.564726,1.628734,1,S,,,,,,"lref(ref) iteration #2"
125.RAxML,96,2391.045986,1.220805,1,S,,,,,,"lref(ref) iteration #1"
125.RAxML,96,2386.963272,1.222893,0,S,,,,,,"lref(ref) iteration #2"
126.lammps,96,1012.571234,2.428471,0,S,,,,,,"lref(ref) iteration #1"
126.lammps,96,1017.733722,2.416153,1,S,,,,,,"lref(ref) iteration #2"
128.GAPgeofem,96,1642.296762,3.613232,1,S,,,,,,"lref(ref) iteration #1"
128.GAPgeofem,96,1624.280157,3.653311,0,S,,,,,,"lref(ref) iteration #2"
129.tera_tf,96,655.868622,1.67564,1,S,,,,,,"lref(ref) iteration #1"
129.tera_tf,96,655.688608,1.6761,0,S,,,,,,"lref(ref) iteration #2"
132.zeusmp2,96,664.428067,3.190714,0,S,,,,,,"lref(ref) iteration #1"
132.zeusmp2,96,665.695711,3.184638,1,S,,,,,,"lref(ref) iteration #2"
137.lu,96,1106.907226,3.796163,1,S,,,,,,"lref(ref) iteration #1"
137.lu,96,1106.464331,3.797682,0,S,,,,,,"lref(ref) iteration #2"
142.dmilc,96,551.572804,6.679082,0,S,,,,,,"lref(ref) iteration #1"
142.dmilc,96,551.833504,6.675927,1,S,,,,,,"lref(ref) iteration #2"
143.dleslie,96,797.760479,3.885878,1,S,,,,,,"lref(ref) iteration #1"
143.dleslie,96,797.582195,3.886747,0,S,,,,,,"lref(ref) iteration #2"
145.lGemsFDTD,96,1066.787595,4.134844,0,S,,,,,,"lref(ref) iteration #1"
145.lGemsFDTD,96,1066.862552,4.134553,1,S,,,,,,"lref(ref) iteration #2"
147.l2wrf2,96,2055.764905,3.990729,1,S,,,,,,"lref(ref) iteration #1"
147.l2wrf2,96,2055.057724,3.992102,0,S,,,,,,"lref(ref) iteration #2"

"Selected Results Table"

Benchmark,"Base # Ranks","Base Run Time","Base Ratio","Base Selected","Base Status","Peak # Ranks","Peak Run Time","Peak Ratio","Peak Selected","Peak Status",Description
121.pop2,96,1592.359657,2.443543,1,S,,,,,NR,"SelectedIteration (base #1)"
122.tachyon,96,1193.564726,1.628734,1,S,,,,,NR,"SelectedIteration (base #2)"
125.RAxML,96,2391.045986,1.220805,1,S,,,,,NR,"SelectedIteration (base #1)"
126.lammps,96,1017.733722,2.416153,1,S,,,,,NR,"SelectedIteration (base #2)"
128.GAPgeofem,96,1642.296762,3.613232,1,S,,,,,NR,"SelectedIteration (base #1)"
129.tera_tf,96,655.868622,1.67564,1,S,,,,,NR,"SelectedIteration (base #1)"
132.zeusmp2,96,665.695711,3.184638,1,S,,,,,NR,"SelectedIteration (base #2)"
137.lu,96,1106.907226,3.796163,1,S,,,,,NR,"SelectedIteration (base #1)"
142.dmilc,96,551.833504,6.675927,1,S,,,,,NR,"SelectedIteration (base #2)"
143.dleslie,96,797.760479,3.885878,1,S,,,,,NR,"SelectedIteration (base #1)"
145.lGemsFDTD,96,1066.862552,4.134553,1,S,,,,,NR,"SelectedIteration (base #2)"
147.l2wrf2,96,2055.764905,3.990729,1,S,,,,,NR,"SelectedIteration (base #1)"

SPECmpiL_base2007,2.909379,,2.909379
SPECmpiL_peak2007,"Not Run",,,,,,,"Not Run"

"Run number:",026

"System Vendor:",SGI
"System Name:","SGI Altix ICE 8400EX (Intel Xeon X5670, 2.93 GHz)"
"Date tested:",Apr-2010
"MPI2007 License:",4
"Test sponsor:",SGI
"Tested by:",SGI
"Hardware avail:",May-2010
"Software avail:",Feb-2010


"Node Description: SGI Altix ICE 8400EX Compute Node"

HARDWARE

"Number of nodes",8
"Uses of the node",compute
Vendor,SGI
Model,"SGI Altix ICE 8400EX (Intel Xeon X5670, 2.93 GHz)"
"CPU Name","Intel Xeon X5670"
"CPU(s) orderable","1-2 chips"
"Chips enabled",2
"Cores enabled",12
"Cores per chip",6
"Threads per core",2
"CPU Characteristics","Intel Turbo Boost Technology up to 3.33 GHz"
,"Hyper-Threading Technology enabled"
"CPU MHz",2933
"Primary Cache","32 KB I + 32 KB D on chip per core"
"Secondary Cache","256 KB I+D on chip per core"
"L3 Cache","12 MB I+D on chip per chip"
"Other Cache",None
Memory,"24 GB (6*4GB DDR3-1333 CL9 RDIMMs)"
"Disk Subsystem",None
"Other Hardware",None
Adapter,"Mellanox MT26428 ConnectX IB QDR"
,"(PCIe x8 Gen2 5 GT/s)"
"Number of Adapters",1
"Slot Type","PCIe x8 Gen2"
"Data Rate","InfiniBand 4x QDR"
"Ports Used",2
"Interconnect Type",InfiniBand

SOFTWARE

Adapter,"Mellanox MT26428 ConnectX IB QDR"
,"(PCIe x8 Gen2 5 GT/s)"
"Adapter Driver",OFED-1.4.1
"Adapter Firmware",2.7.0
"Operating System","SUSE Linux Enterprise Server 10 (x86_64) SP3"
,"Kernel 2.6.16.60-0.54.5-smp"
"Local File System",NFSv3
"Shared File System","NFSv3 IPoIB"
"System State","Multi-user, run level 3"
"Other Software","SGI ProPack 6 for Linux Service Pack 6, SGI Tempo"
,"V 1.10"


"Node Description: SGI InfiniteStorage Nexis 2000 NAS"

HARDWARE

"Number of nodes",1
"Uses of the node",fileserver
Vendor,SGI
Model,"SGI Altix XE 240 (Intel Xeon 5140, 2.33 GHz)"
"CPU Name","Intel Xeon 5140"
"CPU(s) orderable","1-2 chips"
"Chips enabled",2
"Cores enabled",4
"Cores per chip",2
"Threads per core",1
"CPU Characteristics","1333 MHz FSB"
"CPU MHz",2333
"Primary Cache","32 KB I + 32 KB D on chip per core"
"Secondary Cache","4 MB I+D on chip per chip"
"L3 Cache",None
"Other Cache",None
Memory,"16 GB (8*2GB DDR2-667MHz DIMMS)"
"Disk Subsystem","4.3 TB RAID 5"
,"48 x 146 GB SAS (Seagate Cheetah 15K.5)"
"Other Hardware",None
Adapter,"Mellanox MT25208 InfiniHost III Ex"
,"(PCIe x8 Gen1 2.5 GT/s)"
"Number of Adapters",2
"Slot Type","PCIe x8 Gen1"
"Data Rate","InfiniBand 4x DDR"
"Ports Used",2
"Interconnect Type",InfiniBand

SOFTWARE

Adapter,"Mellanox MT25208 InfiniHost III Ex"
,"(PCIe x8 Gen1 2.5 GT/s)"
"Adapter Driver",OFED-1.3
"Adapter Firmware",5.3.0
"Operating System","SUSE Linux Enterprise Server 10 (x86_64) SP1"
,"Kernel 2.6.16.54-0.2.5-smp"
"Local File System",xfs
"Shared File System",--
"System State","Multi-user, run level 5"
"Other Software","SGI ProPack 5 for Linux Service Pack 5"


"Interconnect Description: InfiniBand (MPI)"

HARDWARE

Vendor,"Mellanox Technologies"
Model,"MT26428 ConnectX"
"Switch Model","Mellanox MT48436 InfiniScale-IV"
"Number of Switches",128
"Number of Ports",36
"Data Rate","InfiniBand 4x QDR"
Firmware,5030004
Topology,"Bristle hypercube"
"Primary Use","MPI traffic"


"Interconnect Description: InfiniBand (I/O)"

HARDWARE

Vendor,"Mellanox Technologies"
Model,"MT26428 ConnectX"
"Switch Model","Mellanox MT48436 InfiniScale-IV"
"Number of Switches",64
"Number of Ports",36
"Data Rate","InfiniBand 4x QDR"
Firmware,5030004
Topology,"Bristle hypercube"
"Primary Use","I/O traffic"


"BENCHMARK DETAILS"

"Type of System",Homogeneous
"Total Compute Nodes",8
"Total Chips",16
"Total Cores",96
"Total Threads",192
"Total Memory","192 GB"
"Base Ranks Run",96
"Minimum Peak Ranks",--
"Maximum Peak Ranks",--
"C Compiler","Intel C Compiler for Linux"
,"Version 11.1, Build 20100203"
"C++ Compiler","Intel C++ Compiler for Linux"
,"Version 11.1, Build 20100203"
"Fortran Compiler","Intel Fortran Compiler for Linux"
,"Version 11.1, Build 20100203"
"Base Pointers",64-bit
"Peak Pointers",64-bit
"MPI Library","SGI MPT 1.26"
"Other MPI Info","OFED 1.4.1"
Pre-processors,None
"Other Software",None

"Submit Notes"

"The config file option 'submit' was used."

"General Notes"

"Software environment:"
"  export MPI_REQUEST_MAX=65536"
"  export MPI_TYPE_MAX=32768"
"  export MPI_BUFS_THRESHOLD=1"
"  export MPI_DSM_DISTRIBUTE=yes"
"  export MPI_IB_RAILS=2"
"  ulimit -s unlimited"
"BIOS settings:"
"  AMI BIOS version 8.16"
"  Hyper-Threading Technology enabled (default)"
"  Intel Turbo Boost Technology enabled (default)"
"  Intel Turbo Boost Technology activated in the OS via"
"    /etc/init.d/acpid start"
"    /etc/init.d/powersaved start"
"    powersave -f"
"Job Placement:"
"  Each MPI job was assigned to a topologically compact set"
"  of nodes, i.e. the minimal needed number of switches was"
"  used for each job: 2 switches for 96 ranks,"
"  4 switches for 192 ranks, 8 switches for 384 ranks,"
"  16 switches for 768 ranks, 32 switches for 1536 ranks,"
"  64 switches for 3072 ranks."

"Base Compiler Invocation"
121.pop2," icc"," ifort"," ifort"
122.tachyon," icc"," icc"
125.RAxML," icc"," icc"
126.lammps," icpc"," icpc"
128.GAPgeofem," icc"," ifort"," icc"," ifort"
129.tera_tf," ifort"," ifort"
132.zeusmp2," icc"," ifort"," ifort"
137.lu," ifort"," ifort"
142.dmilc," icc"," icc"
143.dleslie," ifort"," ifort"
145.lGemsFDTD," ifort"," ifort"
147.l2wrf2," icc"," ifort"," ifort"

"Base Portability Flags"
121.pop2," -DSPEC_MPI_CASE_FLAG"
122.tachyon
125.RAxML
126.lammps
128.GAPgeofem
129.tera_tf
132.zeusmp2
137.lu
142.dmilc
143.dleslie
