valid,1

"Full Results Table"

Benchmark,"Base # Ranks","Base Run Time","Base Ratio","Base Selected","Base Status","Peak # Ranks","Peak Run Time","Peak Ratio","Peak Selected","Peak Status",Description
104.milc,32,222.336642,7.038876,1,S,,,,,,"mref(ref) iteration #1"
104.milc,32,221.715396,7.058599,0,S,,,,,,"mref(ref) iteration #2"
107.leslie3d,32,765.123033,6.822432,0,S,,,,,,"mref(ref) iteration #1"
107.leslie3d,32,765.431638,6.819682,1,S,,,,,,"mref(ref) iteration #2"
113.GemsFDTD,32,532.704041,11.841472,1,S,,,,,,"mref(ref) iteration #1"
113.GemsFDTD,32,532.181901,11.85309,0,S,,,,,,"mref(ref) iteration #2"
115.fds4,32,311.443932,6.26437,1,S,,,,,,"mref(ref) iteration #1"
115.fds4,32,310.588213,6.281629,0,S,,,,,,"mref(ref) iteration #2"
121.pop2,32,522.176372,7.905375,0,S,,,,,,"mref(ref) iteration #1"
121.pop2,32,523.088374,7.891592,1,S,,,,,,"mref(ref) iteration #2"
122.tachyon,32,656.691775,4.259228,1,S,,,,,,"mref(ref) iteration #1"
122.tachyon,32,656.05842,4.26334,0,S,,,,,,"mref(ref) iteration #2"
126.lammps,32,591.212191,4.930548,1,S,,,,,,"mref(ref) iteration #1"
126.lammps,32,589.498668,4.94488,0,S,,,,,,"mref(ref) iteration #2"
127.wrf2,32,611.551902,12.747896,0,S,,,,,,"mref(ref) iteration #1"
127.wrf2,32,613.740707,12.702433,1,S,,,,,,"mref(ref) iteration #2"
128.GAPgeofem,32,269.892937,7.651182,0,S,,,,,,"mref(ref) iteration #1"
128.GAPgeofem,32,270.062676,7.646373,1,S,,,,,,"mref(ref) iteration #2"
129.tera_tf,32,509.909126,5.428418,1,S,,,,,,"mref(ref) iteration #1"
129.tera_tf,32,508.950051,5.438648,0,S,,,,,,"mref(ref) iteration #2"
130.socorro,32,447.896875,8.522051,1,S,,,,,,"mref(ref) iteration #1"
130.socorro,32,447.56898,8.528294,0,S,,,,,,"mref(ref) iteration #2"
132.zeusmp2,32,441.390789,7.030052,0,S,,,,,,"mref(ref) iteration #1"
132.zeusmp2,32,441.642363,7.026047,1,S,,,,,,"mref(ref) iteration #2"
137.lu,32,586.621377,6.266393,1,S,,,,,,"mref(ref) iteration #1"
137.lu,32,583.273661,6.302359,0,S,,,,,,"mref(ref) iteration #2"

"Selected Results Table"

Benchmark,"Base # Ranks","Base Run Time","Base Ratio","Base Selected","Base Status","Peak # Ranks","Peak Run Time","Peak Ratio","Peak Selected","Peak Status",Description
104.milc,32,222.336642,7.038876,1,S,,,,,NR,"SelectedIteration (base #1)"
107.leslie3d,32,765.431638,6.819682,1,S,,,,,NR,"SelectedIteration (base #2)"
113.GemsFDTD,32,532.704041,11.841472,1,S,,,,,NR,"SelectedIteration (base #1)"
115.fds4,32,311.443932,6.26437,1,S,,,,,NR,"SelectedIteration (base #1)"
121.pop2,32,523.088374,7.891592,1,S,,,,,NR,"SelectedIteration (base #2)"
122.tachyon,32,656.691775,4.259228,1,S,,,,,NR,"SelectedIteration (base #1)"
126.lammps,32,591.212191,4.930548,1,S,,,,,NR,"SelectedIteration (base #1)"
127.wrf2,32,613.740707,12.702433,1,S,,,,,NR,"SelectedIteration (base #2)"
128.GAPgeofem,32,270.062676,7.646373,1,S,,,,,NR,"SelectedIteration (base #2)"
129.tera_tf,32,509.909126,5.428418,1,S,,,,,NR,"SelectedIteration (base #1)"
130.socorro,32,447.896875,8.522051,1,S,,,,,NR,"SelectedIteration (base #1)"
132.zeusmp2,32,441.642363,7.026047,1,S,,,,,NR,"SelectedIteration (base #2)"
137.lu,32,586.621377,6.266393,1,S,,,,,NR,"SelectedIteration (base #1)"

SPECmpiM_base2007,7.101096,,7.101096
SPECmpiM_peak2007,"Not Run",,,,,,,"Not Run"

"Run number:",001

"System Vendor:","Intel Corporation"
"System Name:","Endeavor (Intel Xeon X5560, 2.80 GHz, DDR3-1333 MHz, SMT off, Turbo on)"
"Date tested:",Jul-2009
"MPI2007 License:",13
"Test sponsor:","Intel Corporation"
"Tested by:","Pavel Shelepugin"
"Hardware avail:",Jun-2009
"Software avail:",Jun-2009


"Node Description: Endeavor Node"

HARDWARE

"Number of nodes",4
"Uses of the node",compute
Vendor,Intel
Model,SR1600UR
"CPU Name","Intel Xeon X5560"
"CPU(s) orderable","1-2 chips"
"Chips enabled",2
"Cores enabled",8
"Cores per chip",4
"Threads per core",1
"CPU Characteristics","Intel Turbo Boost Technology up to 3.2 GHz, 6.4"
,"GT/s QPI, Hyper-Threading disabled"
"CPU MHz",2800
"Primary Cache","32 KB I + 32 KB D on chip per core"
"Secondary Cache","256 KB I+D on chip per core"
"L3 Cache","8 MB I+D on chip per chip, 8 MB shared / 4 cores"
"Other Cache",None
Memory,"24 GB (RDIMM 6x4-GB DDR3-1333 MHz)"
"Disk Subsystem","Seagate 400 GB ST3400755SS"
"Other Hardware",None
Adapter,"Mellanox MHQH29-XTC"
"Number of Adapters",1
"Slot Type","PCIe x8 Gen2"
"Data Rate","InfiniBand 4x QDR"
"Ports Used",1
"Interconnect Type",InfiniBand

SOFTWARE

Adapter,"Mellanox MHQH29-XTC"
"Adapter Driver","OFED 1.3.1"
"Adapter Firmware",2.5.9
"Operating System","Red Hat EL 5.2, kernel 2.6.18-128"
"Local File System",Linux/ext2
"Shared File System","Lustre FS"
"System State",Multi-User
"Other Software","PBS Pro 8.0"


"Node Description: LFS"

HARDWARE

"Number of nodes",8
"Uses of the node",fileserver
Vendor,Intel
Model,SR1560SF
"CPU Name","Intel Xeon E5462"
"CPU(s) orderable","1-2 chips"
"Chips enabled",2
"Cores enabled",8
"Cores per chip",4
"Threads per core",1
"CPU Characteristics","1600 MHz FSB"
"CPU MHz",2800
"Primary Cache","32 KB I + 32 KB D on chip per core"
"Secondary Cache","12 MB I+D on chip per chip, 6 MB shared / 2 cores"
"L3 Cache",None
"Other Cache",None
Memory,"16 GB DDR2 16x1-GB 667 MHz"
"Disk Subsystem","Seagate 250 GB"
"Other Hardware","connected to DDN storage (see General Notes)"
Adapter,"Mellanox MHGH28-XTC"
"Number of Adapters",1
"Slot Type","PCIe x8 Gen2"
"Data Rate","InfiniBand 4x DDR"
"Ports Used",1
"Interconnect Type",InfiniBand

SOFTWARE

Adapter,"Mellanox MHGH28-XTC"
"Adapter Driver","OFED 1.3.1"
"Adapter Firmware",2.5.0
"Operating System","Red Hat EL 5.2"
"Local File System",None
"Shared File System","Lustre FS"
"System State",Multi-User
"Other Software",None


"Interconnect Description: IB Switch"

HARDWARE

Vendor,Mellanox
Model,"Mellanox MTS3600Q-1UNC"
"Switch Model","Mellanox MTS3600Q-1UNC"
"Number of Switches",46
"Number of Ports",36
"Data Rate","InfiniBand 4x QDR"
Firmware,7.1.000
Topology,"Fat tree"
"Primary Use","MPI traffic, FS traffic"


"BENCHMARK DETAILS"

"Type of System",Homogeneous
"Total Compute Nodes",4
"Total Chips",8
"Total Cores",32
"Total Threads",32
"Total Memory","96 GB"
"Base Ranks Run",32
"Minimum Peak Ranks",--
"Maximum Peak Ranks",--
"C Compiler","Intel C++ Compiler 11.1 for Linux"
"C++ Compiler","Intel C++ Compiler 11.1 for Linux"
"Fortran Compiler","Intel Fortran Compiler 11.1 for Linux"
"Base Pointers",64-bit
"Peak Pointers",64-bit
"MPI Library","Intel MPI Library 3.2 for Linux"
"Other MPI Info",None
Pre-processors,No
"Other Software","Intel MPI Library 3.2 for Linux Multi-Purpose"
,"Daemon (MPD)"

"Submit Notes"

"The config file option 'submit' was used."

"General Notes"

" MPI startup command:"
"   mpirun command was used to start MPI jobs. This command starts"
"   an independent ring of mpd daemons, launches an MPI job, and shuts"
"   down the mpd ring upon the job termination."
"   The mpirun command automatically detects if an MPI job is submitted"
"   in a session allocated using a job scheduler (like PBS Pro). In this"
"   case, the mpirun command extracts the host list from the respective"
"   environment and uses these nodes automatically."

" BIOS settings:"
"   Intel Hyper-Threading Technology (SMT): Disabled (default is Enabled)"
"   Intel Turbo Boost Technology (Turbo)  : Enabled (default is Enabled)"

" RAM configuration:"
"   Compute nodes have 1x4-GB RDIMM on each memory channel."

" Network:"
"   Forty six 36-port switches: 18 core switches and 28 leaf switches."
"   Each leaf has one link to each core. Remaining 18 ports on 25 of 28 leafs"
"   are used for compute nodes. On the remaining 3 leafs the ports are used"
"   for FS nodes and other peripherals."

" Fileserver:"
"   Intel SR1560SF systems connected via IB to DataDirect Networks S2A9900"
"   storage which is: 160 disks, 300GB/disk, 48TB total, 35TB available."

" PBS Pro was used for job submission. It has no impact on performance."
"   Can be found at: http://www.altair.com"

" Lustre File System 1.6.6 was used. Download from:"
"   http://www.sun.com/software/products/lustre"

"Base Compiler Invocation"
104.milc," mpiicc"," mpiicc"
107.leslie3d," mpiifort"," mpiifort"
113.GemsFDTD," mpiifort"," mpiifort"
115.fds4," mpiicc"," mpiifort"," mpiifort"
121.pop2," mpiicc"," mpiifort"," mpiifort"
122.tachyon," mpiicc"," mpiicc"
126.lammps," mpiicpc"," mpiicpc"
127.wrf2," mpiicc"," mpiifort"," mpiifort"
128.GAPgeofem," mpiicc"," mpiifort"," mpiicc"," mpiifort"
129.tera_tf," mpiifort"," mpiifort"
130.socorro," mpiicc"," mpiifort"," mpiifort"
132.zeusmp2," mpiicc"," mpiifort"," mpiifort"
137.lu," mpiifort"," mpiifort"

"Base Portability Flags"
104.milc
107.leslie3d
113.GemsFDTD
115.fds4
121.pop2," -DSPEC_MPI_CASE_FLAG"
122.tachyon
126.lammps," -DMPICH_IGNORE_CXX_SEEK"
127.wrf2," -DSPEC_MPI_CASE_FLAG"," -DSPEC_MPI_LINUX"
128.GAPgeofem
129.tera_tf
130.socorro
132.zeusmp2
137.lu

"Base Optimization Flags"
